date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:48:30	7536/7536	---M--	200	added ('OK')	font/woff	etag:%22660f3638-1d70%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.8)
14:48:31	11968/11968	---M--	200	added ('OK')	application/octet-stream	etag:%22660f3638-2ec0%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.8)
14:48:31	13532/13532	---M--	200	added ('OK')	image/svg+xml	etag:%22660f3638-34dc%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.8)
14:48:31	326/326	---M--	200	added ('OK')	application/octet-stream	etag:%22660f3637-146%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/css/openhand.cur	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.8)
14:48:31	326/326	---M--	200	added ('OK')	application/octet-stream	etag:%22660f3637-146%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/css/closedhand.cur	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.8)
14:48:32	70/70	---M--	200	added ('OK')	image/png	etag:%22660f3629-46%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.8)
14:48:32	70/70	---M--	200	added ('OK')	image/png	etag:%22660f362a-46%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.8)
14:48:32	70/70	---M--	200	added ('OK')	image/png	etag:%22660f3629-46%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.8)
14:48:32	71/71	---M--	200	added ('OK')	image/png	etag:%22660f3629-47%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.8)
14:48:33	90/90	---M--	200	added ('OK')	image/png	etag:%22660f3629-5a%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.8)
14:48:33	2545/2545	---M--	200	added ('OK')	image/gif	etag:%22660f3629-9f1%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.8)
14:48:33	21298/21298	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22660f367c-5332%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-extralight-webfont.eot	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-extralight-webfont.eot	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:33	21298/21298	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22660f367c-5332%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-extralight-webfont.eot?	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-extralight-webfontd41d.eot	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:34	24796/24796	---M--	200	added ('OK')	font/woff	etag:%22660f367b-60dc%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-extralight-webfont.woff	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-extralight-webfont.woff	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:34	43604/43604	---M--	200	added ('OK')	application/octet-stream	etag:%22660f367b-aa54%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-extralight-webfont.ttf	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-extralight-webfont.ttf	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:34	59971/59971	---M--	200	added ('OK')	image/svg+xml	etag:%22660f367c-ea43%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-extralight-webfont.svg	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-extralight-webfont.svg	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:34	21380/21380	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22660f367b-5384%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-light-webfont.eot	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-light-webfont.eot	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:34	21380/21380	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22660f367b-5384%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-light-webfont.eot?	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-light-webfontd41d.eot	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:35	24940/24940	---M--	200	added ('OK')	font/woff	etag:%22660f367b-616c%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-light-webfont.woff	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-light-webfont.woff	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:35	44096/44096	---M--	200	added ('OK')	application/octet-stream	etag:%22660f367b-ac40%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-light-webfont.ttf	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-light-webfont.ttf	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:35	59575/59575	---M--	200	added ('OK')	image/svg+xml	etag:%22660f367c-e8b7%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-light-webfont.svg	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-light-webfont.svg	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:35	21349/21349	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22660f367b-5365%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-regular-webfont.eot	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-regular-webfont.eot	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:36	21349/21349	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22660f367b-5365%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-regular-webfont.eot?	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-regular-webfontd41d.eot	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:36	24964/24964	---M--	200	added ('OK')	font/woff	etag:%22660f367b-6184%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-regular-webfont.woff	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-regular-webfont.woff	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:36	43872/43872	---M--	200	added ('OK')	application/octet-stream	etag:%22660f367b-ab60%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-regular-webfont.ttf	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-regular-webfont.ttf	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:36	59100/59100	---M--	200	added ('OK')	image/svg+xml	etag:%22660f367c-e6dc%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-regular-webfont.svg	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-regular-webfont.svg	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:37	21071/21071	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22660f367b-524f%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-medium-webfont.eot	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-medium-webfont.eot	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:37	21071/21071	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22660f367b-524f%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-medium-webfont.eot?	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-medium-webfontd41d.eot	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:37	24636/24636	---M--	200	added ('OK')	font/woff	etag:%22660f367c-603c%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-medium-webfont.woff	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-medium-webfont.woff	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:37	43168/43168	---M--	200	added ('OK')	application/octet-stream	etag:%22660f367c-a8a0%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-medium-webfont.ttf	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-medium-webfont.ttf	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:38	59548/59548	---M--	200	added ('OK')	image/svg+xml	etag:%22660f367b-e89c%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-medium-webfont.svg	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-medium-webfont.svg	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:38	21164/21164	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22660f367b-52ac%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-semibold-webfont.eot	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-semibold-webfont.eot	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:38	21164/21164	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22660f367b-52ac%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-semibold-webfont.eot?	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-semibold-webfontd41d.eot	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:38	24692/24692	---M--	200	added ('OK')	font/woff	etag:%22660f367b-6074%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-semibold-webfont.woff	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-semibold-webfont.woff	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:39	43336/43336	---M--	200	added ('OK')	application/octet-stream	etag:%22660f367c-a948%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-semibold-webfont.ttf	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-semibold-webfont.ttf	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:39	59221/59221	---M--	200	added ('OK')	image/svg+xml	etag:%22660f367c-e755%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-semibold-webfont.svg	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-semibold-webfont.svg	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:39	21140/21140	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22660f367b-5294%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-bold-webfont.eot	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-bold-webfont.eot	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:39	21140/21140	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22660f367b-5294%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-bold-webfont.eot?	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-bold-webfontd41d.eot	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:40	24848/24848	---M--	200	added ('OK')	font/woff	etag:%22660f367c-6110%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-bold-webfont.woff	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-bold-webfont.woff	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:40	43568/43568	---M--	200	added ('OK')	application/octet-stream	etag:%22660f367b-aa30%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-bold-webfont.ttf	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-bold-webfont.ttf	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:40	58701/58701	---M--	200	added ('OK')	image/svg+xml	etag:%22660f367b-e54d%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-bold-webfont.svg	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/raleway-bold-webfont.svg	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:40	54820/54820	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22660f367c-d624%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/icon54com.eot?s2cxjx	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/icon54com17e1.eot	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:40	54648/54648	---M--	200	added ('OK')	application/octet-stream	etag:%22660f367b-d578%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/icon54com.ttf?s2cxjx	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/icon54com17e1.ttf	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:41	54724/54724	---M--	200	added ('OK')	font/woff	etag:%22660f367b-d5c4%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/icon54com.woff?s2cxjx	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/icon54com17e1.woff	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:41	220291/220291	---M--	200	added ('OK')	image/svg+xml	etag:%22660f367b-35c83%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/icon54com.svg?s2cxjx	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/icon54com17e1.svg	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:41	9388/9388	---M--	200	added ('OK')	application/octet-stream	etag:%22660f367c-24ac%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/Brooklyn-Core.ttf?c262xj	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/Brooklyn-Core12a3.ttf	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:41	9464/9464	---M--	200	added ('OK')	font/woff	etag:%22660f367b-24f8%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/Brooklyn-Core.woff?c262xj	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/Brooklyn-Core12a3.woff	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:42	32090/32090	---M--	200	added ('OK')	image/svg+xml	etag:%22660f367b-7d5a%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/Brooklyn-Core.svg?c262xj	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/Brooklyn-Core12a3.svg	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:42	26988/26988	---M--	200	added ('OK')	application/octet-stream	etag:%22660f367b-696c%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/Brooklyn-WooCommerce.ttf?6hhy2i	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/Brooklyn-WooCommerce6f8e.ttf	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:42	27064/27064	---M--	200	added ('OK')	font/woff	etag:%22660f367b-69b8%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/Brooklyn-WooCommerce.woff?6hhy2i	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/Brooklyn-WooCommerce6f8e.woff	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:42	99288/99288	---M--	200	added ('OK')	image/svg+xml	etag:%22660f367b-183d8%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/Brooklyn-WooCommerce.svg?6hhy2i	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fonts/Brooklyn-WooCommerce6f8e.svg	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:43	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22660f367b-2876e%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fontawesome/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fontawesome/fontawesome-webfont3e6e.eot	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
